step,val_cross_entropy_step,epoch,val_acc,val_cross_entropy_epoch,cross_entropy_epoch,train_acc,cross_entropy_step
778,,18,,,3.4048023223876953,,
799,,19,,,,0.03125,3.4039065837860107
209,3.403657913208008,,,,,,
210,3.3998897075653076,,,,,,
211,3.4037487506866455,,,,,,
212,3.402266263961792,,,,,,
213,3.40267014503479,,,,,,
214,3.4035539627075195,,,,,,
215,3.4035444259643555,,,,,,
216,3.401001453399658,,,,,,
217,3.4026246070861816,,,,,,
218,3.4023690223693848,,,,,,
219,3.401644229888916,,,,,,
819,,19,0.03302556648850441,3.402451992034912,,,
819,,19,,,3.4037561416625977,,
849,,20,,,,0.021484375,3.403533935546875
220,3.407745122909546,,,,,,
221,3.404103994369507,,,,,,
222,3.4047179222106934,,,,,,
223,3.4055228233337402,,,,,,
224,3.400007486343384,,,,,,
225,3.400568723678589,,,,,,
226,3.4024007320404053,,,,,,
227,3.3995866775512695,,,,,,
228,3.399016857147217,,,,,,
229,3.4032797813415527,,,,,,
230,3.4033641815185547,,,,,,
860,,20,0.033913351595401764,3.4027557373046875,,,
860,,20,,,3.4039082527160645,,
899,,21,,,,0.017578125,3.4072842597961426
231,3.4069619178771973,,,,,,
232,3.403027296066284,,,,,,
233,3.4024176597595215,,,,,,
234,3.4012300968170166,,,,,,
235,3.404832363128662,,,,,,
236,3.4027559757232666,,,,,,
237,3.4027016162872314,,,,,,
238,3.40342378616333,,,,,,
239,3.4009850025177,,,,,,
240,3.4045586585998535,,,,,,
241,3.403752088546753,,,,,,
901,,21,0.033913351595401764,3.4033315181732178,,,
901,,21,,,3.4043352603912354,,
242,3.4012274742126465,,,,,,
243,3.4028093814849854,,,,,,
244,3.4055063724517822,,,,,,
245,3.403768301010132,,,,,,
246,3.402893543243408,,,,,,
247,3.4045796394348145,,,,,,
248,3.407397747039795,,,,,,
249,3.4032444953918457,,,,,,
250,3.401097297668457,,,,,,
251,3.4098668098449707,,,,,,
252,3.407078266143799,,,,,,
942,,22,0.03302556648850441,3.404496908187866,,,
942,,22,,,3.4041905403137207,,
949,,23,,,,0.0390625,3.3998067378997803
253,3.4016776084899902,,,,,,
254,3.4099395275115967,,,,,,
255,3.398538589477539,,,,,,
256,3.4031918048858643,,,,,,
257,3.4051284790039062,,,,,,
258,3.400073766708374,,,,,,
259,3.409088373184204,,,,,,
260,3.4076669216156006,,,,,,
261,3.402878522872925,,,,,,
262,3.40126371383667,,,,,,
263,3.3988020420074463,,,,,,
983,,23,0.033913351595401764,3.4034769535064697,,,
983,,23,,,3.4042551517486572,,
999,,24,,,,0.01953125,3.403792142868042
264,3.401301383972168,,,,,,
265,3.4055674076080322,,,,,,
266,3.4046690464019775,,,,,,
267,3.4014909267425537,,,,,,
268,3.4018406867980957,,,,,,
269,3.4056668281555176,,,,,,
270,3.4031102657318115,,,,,,
271,3.402812957763672,,,,,,
272,3.40462589263916,,,,,,
273,3.404874563217163,,,,,,
274,3.405421018600464,,,,,,
1024,,24,0.03338068351149559,3.403761863708496,,,
1024,,24,,,3.4043829441070557,,
1049,,25,,,,0.037109375,3.4030776023864746
275,3.4046714305877686,,,,,,
276,3.404144048690796,,,,,,
277,3.3991858959198,,,,,,
278,3.4078919887542725,,,,,,
279,3.4047300815582275,,,,,,
280,3.401864767074585,,,,,,
281,3.4020743370056152,,,,,,
282,3.4041669368743896,,,,,,
283,3.403331995010376,,,,,,
284,3.4066355228424072,,,,,,
285,3.401594400405884,,,,,,
1065,,25,0.032137785106897354,3.403663396835327,,,
1065,,25,,,3.4051525592803955,,
1099,,26,,,,0.021484375,3.4089138507843018
286,3.4057183265686035,,,,,,
287,3.405728816986084,,,,,,
288,3.403690814971924,,,,,,
289,3.4044535160064697,,,,,,
290,3.4041595458984375,,,,,,
291,3.407209634780884,,,,,,
292,3.4008007049560547,,,,,,
293,3.402369499206543,,,,,,
294,3.402189254760742,,,,,,
295,3.4016544818878174,,,,,,
296,3.397552490234375,,,,,,
1106,,26,0.03355823829770088,3.4032297134399414,,,
1106,,26,,,3.4046616554260254,,
297,3.401352643966675,,,,,,
298,3.4044349193573,,,,,,
299,3.4094104766845703,,,,,,
300,3.3978679180145264,,,,,,
301,3.4064600467681885,,,,,,
302,3.4036824703216553,,,,,,
303,3.405390739440918,,,,,,
304,3.403050422668457,,,,,,
305,3.4004969596862793,,,,,,
306,3.409167528152466,,,,,,
307,3.4063000679016113,,,,,,
1147,,27,0.03338068351149559,3.4043288230895996,,,
1147,,27,,,3.4046075344085693,,
1149,,28,,,,0.04296875,3.4009833335876465
308,3.401719331741333,,,,,,
309,3.4031219482421875,,,,,,
310,3.407395839691162,,,,,,
311,3.4057483673095703,,,,,,
312,3.409212350845337,,,,,,
313,3.398167133331299,,,,,,
314,3.399416446685791,,,,,,
315,3.400621175765991,,,,,,
316,3.409017324447632,,,,,,
317,3.4048678874969482,,,,,,
318,3.4004697799682617,,,,,,
1188,,28,0.03355823829770088,3.4036142826080322,,,
1188,,28,,,3.4046247005462646,,
1199,,29,,,,0.041015625,3.4030163288116455
319,3.407926321029663,,,,,,
320,3.402369737625122,,,,,,
321,3.4089555740356445,,,,,,
322,3.3999719619750977,,,,,,
323,3.4013407230377197,,,,,,
324,3.409942626953125,,,,,,
325,3.401111364364624,,,,,,
326,3.4040443897247314,,,,,,
327,3.407144546508789,,,,,,
328,3.4020402431488037,,,,,,
329,3.4043636322021484,,,,,,
1229,,29,0.033913351595401764,3.4044737815856934,,,
1229,,29,,,3.4047813415527344,,
1249,,30,,,,0.03125,3.4001355171203613
330,3.4076499938964844,,,,,,
331,3.3986451625823975,,,,,,
332,3.4013280868530273,,,,,,
333,3.409166097640991,,,,,,
334,3.397721767425537,,,,,,
335,3.4050726890563965,,,,,,
336,3.4034695625305176,,,,,,
337,3.404999256134033,,,,,,
338,3.4055449962615967,,,,,,
339,3.401931047439575,,,,,,
340,3.4051637649536133,,,,,,
1270,,30,0.033913351595401764,3.4036989212036133,,,
1270,,30,,,3.405012607574463,,
