step,val_cross_entropy_step,epoch,val_acc,val_cross_entropy_epoch,cross_entropy_epoch,train_acc,cross_entropy_step
137,3.4043450355529785,,,,,,
138,3.404689311981201,,,,,,
139,3.404244899749756,,,,,,
140,3.403083324432373,,,,,,
141,3.4028263092041016,,,,,,
142,3.403745412826538,,,,,,
532,,12,0.03267045319080353,3.4027512073516846,,,
532,,12,,,3.4036295413970947,,
549,,13,,,,0.03125,3.4008498191833496
143,3.402477502822876,,,,,,
144,3.406865119934082,,,,,,
145,3.4051241874694824,,,,,,
146,3.399223804473877,,,,,,
147,3.403651237487793,,,,,,
148,3.4037296772003174,,,,,,
149,3.4040260314941406,,,,,,
150,3.4019980430603027,,,,,,
151,3.4045326709747314,,,,,,
152,3.401021718978882,,,,,,
153,3.4033517837524414,,,,,,
573,,13,0.032137785106897354,3.403272867202759,,,
573,,13,,,3.4031803607940674,,
599,,14,,,,0.021484375,3.406294584274292
154,3.40254282951355,,,,,,
155,3.4029359817504883,,,,,,
156,3.4038352966308594,,,,,,
157,3.4007821083068848,,,,,,
158,3.403717517852783,,,,,,
159,3.4021570682525635,,,,,,
160,3.403003454208374,,,,,,
161,3.4016268253326416,,,,,,
162,3.4016599655151367,,,,,,
163,3.3994076251983643,,,,,,
164,3.4061968326568604,,,,,,
614,,14,0.033203125,3.4025330543518066,,,
614,,14,,,3.4038021564483643,,
649,,15,,,,0.03125,3.406768321990967
165,3.4037654399871826,,,,,,
166,3.4038522243499756,,,,,,
167,3.405125856399536,,,,,,
168,3.4007468223571777,,,,,,
169,3.4044132232666016,,,,,,
170,3.4025306701660156,,,,,,
171,3.406148910522461,,,,,,
172,3.403933048248291,,,,,,
173,3.404303550720215,,,,,,
174,3.4027140140533447,,,,,,
175,3.402536630630493,,,,,,
655,,15,0.033913351595401764,3.4036428928375244,,,
655,,15,,,3.4039831161499023,,
176,3.4044857025146484,,,,,,
177,3.3997340202331543,,,,,,
178,3.405717134475708,,,,,,
179,3.402132034301758,,,,,,
180,3.3964059352874756,,,,,,
181,3.405527114868164,,,,,,
182,3.403395891189575,,,,,,
183,3.402528762817383,,,,,,
184,3.4041574001312256,,,,,,
185,3.4086110591888428,,,,,,
186,3.402517795562744,,,,,,
696,,16,0.03302556648850441,3.4032013416290283,,,
696,,16,,,3.4042015075683594,,
699,,17,,,,0.02734375,3.4028382301330566
187,3.4019992351531982,,,,,,
188,3.401031255722046,,,,,,
189,3.4011683464050293,,,,,,
190,3.3997418880462646,,,,,,
191,3.4083471298217773,,,,,,
192,3.4022789001464844,,,,,,
193,3.402834892272949,,,,,,
194,3.403921365737915,,,,,,
195,3.4028756618499756,,,,,,
196,3.4037439823150635,,,,,,
197,3.4060120582580566,,,,,,
737,,17,0.033913351595401764,3.4030869007110596,,,
737,,17,,,3.405466318130493,,
749,,18,,,,0.03515625,3.401945114135742
198,3.400747537612915,,,,,,
199,3.4044837951660156,,,,,,
200,3.4049577713012695,,,,,,
201,3.4031529426574707,,,,,,
202,3.4053409099578857,,,,,,
203,3.4042303562164307,,,,,,
204,3.3993759155273438,,,,,,
205,3.4017317295074463,,,,,,
206,3.4040327072143555,,,,,,
207,3.4067842960357666,,,,,,
208,3.404576063156128,,,,,,
778,,18,0.03302556648850441,3.403582811355591,,,
778,,18,,,3.404024124145508,,
799,,19,,,,0.03515625,3.4029345512390137
209,3.399155616760254,,,,,,
210,3.402782917022705,,,,,,
211,3.405911684036255,,,,,,
212,3.400277614593506,,,,,,
213,3.4034695625305176,,,,,,
214,3.4069361686706543,,,,,,
215,3.3997254371643066,,,,,,
216,3.407064437866211,,,,,,
217,3.4044318199157715,,,,,,
218,3.4038920402526855,,,,,,
219,3.400179862976074,,,,,,
819,,19,0.03302556648850441,3.4030752182006836,,,
819,,19,,,3.4040985107421875,,
849,,20,,,,0.033203125,3.401076555252075
220,3.403748035430908,,,,,,
221,3.4069302082061768,,,,,,
222,3.4078142642974854,,,,,,
223,3.3985164165496826,,,,,,
224,3.404141664505005,,,,,,
225,3.4051835536956787,,,,,,
226,3.4016666412353516,,,,,,
227,3.4044864177703857,,,,,,
228,3.4034876823425293,,,,,,
229,3.398458242416382,,,,,,
230,3.4012324810028076,,,,,,
860,,20,0.034268464893102646,3.403242349624634,,,
860,,20,,,3.4034385681152344,,
899,,21,,,,0.03125,3.4071173667907715
231,3.402251958847046,,,,,,
232,3.4024157524108887,,,,,,
233,3.4050025939941406,,,,,,
234,3.4030818939208984,,,,,,
235,3.4054882526397705,,,,,,
236,3.4006998538970947,,,,,,
237,3.408609628677368,,,,,,
238,3.400317430496216,,,,,,
239,3.4004225730895996,,,,,,
240,3.4066150188446045,,,,,,
241,3.396271228790283,,,,,,
901,,21,0.033913351595401764,3.402834177017212,,,
901,,21,,,3.4043924808502197,,
242,3.408017873764038,,,,,,
243,3.4001553058624268,,,,,,
244,3.4082794189453125,,,,,,
245,3.401190757751465,,,,,,
246,3.399770736694336,,,,,,
247,3.4044153690338135,,,,,,
248,3.4061405658721924,,,,,,
249,3.401489734649658,,,,,,
250,3.404510021209717,,,,,,
251,3.4062483310699463,,,,,,
252,3.401881217956543,,,,,,
942,,22,0.03302556648850441,3.403827428817749,,,
942,,22,,,3.4042117595672607,,
949,,23,,,,0.044921875,3.4056804180145264
253,3.402158737182617,,,,,,
254,3.4008142948150635,,,,,,
255,3.4048521518707275,,,,,,
256,3.4048032760620117,,,,,,
257,3.406954526901245,,,,,,
258,3.4037981033325195,,,,,,
259,3.4032373428344727,,,,,,
260,3.3987860679626465,,,,,,
261,3.4035158157348633,,,,,,
262,3.4020025730133057,,,,,,
263,3.3994734287261963,,,,,,
983,,23,0.03355823829770088,3.402763605117798,,,
983,,23,,,3.405402660369873,,
999,,24,,,,0.04296875,3.4055652618408203
264,3.407653570175171,,,,,,
265,3.4011662006378174,,,,,,
266,3.405388832092285,,,,,,
267,3.401442289352417,,,,,,
268,3.404693126678467,,,,,,
269,3.4031708240509033,,,,,,
270,3.4034390449523926,,,,,,
271,3.404146194458008,,,,,,
272,3.4023494720458984,,,,,,
273,3.405604124069214,,,,,,
274,3.40545916557312,,,,,,
1024,,24,0.032492898404598236,3.4040467739105225,,,
1024,,24,,,3.4046835899353027,,
1049,,25,,,,0.02734375,3.405546188354492
275,3.4040019512176514,,,,,,
276,3.4013428688049316,,,,,,
277,3.4031975269317627,,,,,,
278,3.4029171466827393,,,,,,
279,3.399284601211548,,,,,,
280,3.403709888458252,,,,,,
281,3.4037582874298096,,,,,,
282,3.404271125793457,,,,,,
283,3.4009571075439453,,,,,,
284,3.4041404724121094,,,,,,
285,3.4048726558685303,,,,,,
1065,,25,0.03373579680919647,3.4029502868652344,,,
1065,,25,,,3.404228687286377,,
1099,,26,,,,0.037109375,3.4089272022247314
286,3.406766891479492,,,,,,
287,3.3966591358184814,,,,,,
288,3.4109675884246826,,,,,,
289,3.407845973968506,,,,,,
290,3.4054644107818604,,,,,,
291,3.4041383266448975,,,,,,
292,3.4009008407592773,,,,,,
293,3.4035558700561523,,,,,,
294,3.4055185317993164,,,,,,
295,3.4067370891571045,,,,,,
296,3.404616355895996,,,,,,
1106,,26,0.03178267180919647,3.404834032058716,,,
1106,,26,,,3.4039392471313477,,
297,3.409790515899658,,,,,,
298,3.3982551097869873,,,,,,
299,3.4027340412139893,,,,,,
300,3.399747133255005,,,,,,
301,3.4037983417510986,,,,,,
302,3.403627395629883,,,,,,
303,3.404414415359497,,,,,,
304,3.408005952835083,,,,,,
305,3.407224416732788,,,,,,
306,3.4054324626922607,,,,,,
307,3.4012551307678223,,,,,,
1147,,27,0.033203125,3.4040260314941406,,,
1147,,27,,,3.404521942138672,,
1149,,28,,,,0.048828125,3.3999977111816406
308,3.4011476039886475,,,,,,
309,3.4022727012634277,,,,,,
310,3.4033517837524414,,,,,,
311,3.3970510959625244,,,,,,
312,3.406048536300659,,,,,,
313,3.404555082321167,,,,,,
314,3.40493106842041,,,,,,
315,3.401461362838745,,,,,,
316,3.4035234451293945,,,,,,
317,3.4043614864349365,,,,,,
318,3.4084818363189697,,,,,,
1188,,28,0.03373579680919647,3.4033803939819336,,,
1188,,28,,,3.4044933319091797,,
1199,,29,,,,0.02734375,3.4102439880371094
319,3.407823085784912,,,,,,
320,3.4065046310424805,,,,,,
321,3.399912118911743,,,,,,
322,3.4038705825805664,,,,,,
323,3.3991873264312744,,,,,,
324,3.4044697284698486,,,,,,
325,3.404728412628174,,,,,,
326,3.406984567642212,,,,,,
327,3.4030752182006836,,,,,,
328,3.3993465900421143,,,,,,
329,3.403881788253784,,,,,,
1229,,29,0.032315339893102646,3.403616428375244,,,
1229,,29,,,3.4055559635162354,,
1249,,30,,,,0.03125,3.4092295169830322
330,3.4012691974639893,,,,,,
331,3.4099366664886475,,,,,,
332,3.4014410972595215,,,,,,
333,3.402461290359497,,,,,,
334,3.403043508529663,,,,,,
335,3.3986635208129883,,,,,,
336,3.4038727283477783,,,,,,
337,3.4080026149749756,,,,,,
338,3.4026777744293213,,,,,,
339,3.404330253601074,,,,,,
340,3.40645694732666,,,,,,
1270,,30,0.03355823829770088,3.403832197189331,,,
1270,,30,,,3.405130624771118,,
1299,,31,,,,0.02734375,3.400834798812866
341,3.4015910625457764,,,,,,
342,3.4057388305664062,,,,,,
343,3.4094982147216797,,,,,,
344,3.399646759033203,,,,,,
345,3.407404661178589,,,,,,
346,3.403578758239746,,,,,,
347,3.4000346660614014,,,,,,
348,3.404010534286499,,,,,,
349,3.4032962322235107,,,,,,
350,3.4032046794891357,,,,,,
351,3.3981542587280273,,,,,,
1311,,31,0.03338068351149559,3.403287410736084,,,
1311,,31,,,3.4047093391418457,,
1349,,32,,,,0.02734375,3.4041717052459717
352,3.403650999069214,,,,,,
353,3.401470184326172,,,,,,
354,3.402494430541992,,,,,,
355,3.4057281017303467,,,,,,
356,3.4005320072174072,,,,,,
357,3.4036264419555664,,,,,,
358,3.401231527328491,,,,,,
359,3.399866819381714,,,,,,
360,3.4063198566436768,,,,,,
361,3.401716470718384,,,,,,
362,3.4056336879730225,,,,,,
1352,,32,0.034090910106897354,3.4029335975646973,,,
1352,,32,,,3.40520977973938,,
363,3.4089441299438477,,,,,,
364,3.400310516357422,,,,,,
365,3.4065146446228027,,,,,,
366,3.400648832321167,,,,,,
367,3.401853561401367,,,,,,
368,3.39947772026062,,,,,,
369,3.399230480194092,,,,,,
370,3.4053525924682617,,,,,,
371,3.4092345237731934,,,,,,
372,3.4124484062194824,,,,,,
373,3.402940034866333,,,,,,
1393,,33,0.03284801170229912,3.404268503189087,,,
1393,,33,,,3.4042563438415527,,
1399,,34,,,,0.02734375,3.408735752105713
374,3.405766010284424,,,,,,
375,3.4033310413360596,,,,,,
376,3.4022274017333984,,,,,,
377,3.4039690494537354,,,,,,
378,3.4058094024658203,,,,,,
379,3.400566577911377,,,,,,
380,3.401808500289917,,,,,,
381,3.4030587673187256,,,,,,
382,3.4022817611694336,,,,,,
383,3.4021387100219727,,,,,,
384,3.4004530906677246,,,,,,
1434,,34,0.03373579680919647,3.402855157852173,,,
1434,,34,,,3.4049484729766846,,
1449,,35,,,,0.046875,3.4009742736816406
385,3.401703119277954,,,,,,
386,3.399977207183838,,,,,,
387,3.405470848083496,,,,,,
388,3.4059901237487793,,,,,,
389,3.4057083129882812,,,,,,
390,3.4006035327911377,,,,,,
391,3.3989157676696777,,,,,,
392,3.404918909072876,,,,,,
393,3.402221441268921,,,,,,
394,3.4098191261291504,,,,,,
395,3.4016194343566895,,,,,,
1475,,35,0.034268464893102646,3.4033591747283936,,,
1475,,35,,,3.4053702354431152,,
1499,,36,,,,0.0390625,3.4047303199768066
396,3.399629831314087,,,,,,
397,3.4058315753936768,,,,,,
398,3.404263496398926,,,,,,
399,3.4038736820220947,,,,,,
400,3.401700258255005,,,,,,
401,3.403099536895752,,,,,,
402,3.398470401763916,,,,,,
403,3.4089643955230713,,,,,,
404,3.4014527797698975,,,,,,
405,3.4025015830993652,,,,,,
406,3.4026854038238525,,,,,,
1516,,36,0.033203125,3.402951955795288,,,
1516,,36,,,3.404200553894043,,
1549,,37,,,,0.037109375,3.407784938812256
407,3.4024548530578613,,,,,,
408,3.4021003246307373,,,,,,
409,3.4058613777160645,,,,,,
410,3.4016354084014893,,,,,,
411,3.40356183052063,,,,,,
412,3.4026825428009033,,,,,,
413,3.4032275676727295,,,,,,
414,3.412959098815918,,,,,,
415,3.4037821292877197,,,,,,
416,3.4072928428649902,,,,,,
417,3.402250289916992,,,,,,
1557,,37,0.034446023404598236,3.404346227645874,,,
1557,,37,,,3.405985116958618,,
418,3.4040029048919678,,,,,,
419,3.407691717147827,,,,,,
420,3.403947114944458,,,,,,
421,3.4053308963775635,,,,,,
422,3.4023983478546143,,,,,,
423,3.4024734497070312,,,,,,
424,3.4048192501068115,,,,,,
425,3.39768123626709,,,,,,
426,3.4085781574249268,,,,,,
427,3.407209873199463,,,,,,
428,3.4024202823638916,,,,,,
1598,,38,0.03355823829770088,3.4042320251464844,,,
1598,,38,,,3.405301332473755,,
1599,,39,,,,0.02734375,3.4071216583251953
429,3.401555299758911,,,,,,
430,3.4057679176330566,,,,,,
431,3.4024133682250977,,,,,,
432,3.4056408405303955,,,,,,
433,3.4038679599761963,,,,,,
434,3.400533676147461,,,,,,
435,3.4067635536193848,,,,,,
436,3.402540445327759,,,,,,
437,3.4026923179626465,,,,,,
438,3.4006600379943848,,,,,,
439,3.406283140182495,,,,,,
1639,,39,0.031960226595401764,3.403520107269287,,,
1639,,39,,,3.40505313873291,,
1649,,40,,,,0.0234375,3.4096131324768066
440,3.4078662395477295,,,,,,
441,3.4016294479370117,,,,,,
442,3.3969030380249023,,,,,,
443,3.408499002456665,,,,,,
444,3.406273126602173,,,,,,
445,3.400698661804199,,,,,,
446,3.408360004425049,,,,,,
447,3.4045259952545166,,,,,,
448,3.412377119064331,,,,,,
449,3.4018633365631104,,,,,,
450,3.4047865867614746,,,,,,
1680,,40,0.032492898404598236,3.4048891067504883,,,
1680,,40,,,3.4050002098083496,,
1699,,41,,,,0.0390625,3.4079439640045166
451,3.4018630981445312,,,,,,
452,3.4067251682281494,,,,,,
453,3.4042372703552246,,,,,,
454,3.401216506958008,,,,,,
455,3.4095537662506104,,,,,,
456,3.4046790599823,,,,,,
457,3.405449628829956,,,,,,
458,3.400113344192505,,,,,,
459,3.405744791030884,,,,,,
460,3.3978912830352783,,,,,,
461,3.4054641723632812,,,,,,
1721,,41,0.03284801170229912,3.4039032459259033,,,
1721,,41,,,3.4054572582244873,,
1749,,42,,,,0.03125,3.40218186378479
462,3.4044644832611084,,,,,,
463,3.404698133468628,,,,,,
464,3.397834539413452,,,,,,
465,3.4061193466186523,,,,,,
466,3.4038803577423096,,,,,,
467,3.40600323677063,,,,,,
468,3.4023995399475098,,,,,,
469,3.4050776958465576,,,,,,
470,3.404841661453247,,,,,,
471,3.4045283794403076,,,,,,
472,3.4014291763305664,,,,,,
1762,,42,0.03338068351149559,3.403752326965332,,,
1762,,42,,,3.404517650604248,,
1799,,43,,,,0.03515625,3.408640146255493
473,3.401583433151245,,,,,,
474,3.398556709289551,,,,,,
475,3.4067561626434326,,,,,,
476,3.405902862548828,,,,,,
477,3.4027345180511475,,,,,,
478,3.405271053314209,,,,,,
479,3.4093902111053467,,,,,,
480,3.4059500694274902,,,,,,
481,3.404649496078491,,,,,,
482,3.411175489425659,,,,,,
483,3.404872417449951,,,,,,
1803,,43,0.03160511329770088,3.405167579650879,,,
1803,,43,,,3.4052271842956543,,
