step,val_cross_entropy_step,epoch,val_acc,val_cross_entropy_epoch,cross_entropy_epoch,train_acc,cross_entropy_step
409,,9,,,3.4036753177642822,,
449,,10,,,,0.033203125,3.402198076248169
110,3.40342116355896,,,,,,
111,3.4021501541137695,,,,,,
112,3.402432680130005,,,,,,
113,3.4000940322875977,,,,,,
114,3.398824453353882,,,,,,
115,3.4094502925872803,,,,,,
116,3.4036171436309814,,,,,,
117,3.401761770248413,,,,,,
118,3.401177406311035,,,,,,
119,3.4012768268585205,,,,,,
120,3.4015865325927734,,,,,,
450,,10,0.03355823829770088,3.4023444652557373,,,
450,,10,,,3.403404712677002,,
121,3.402637481689453,,,,,,
122,3.401622772216797,,,,,,
123,3.4069533348083496,,,,,,
124,3.4002442359924316,,,,,,
125,3.4049901962280273,,,,,,
126,3.4003868103027344,,,,,,
127,3.4005393981933594,,,,,,
128,3.406977891921997,,,,,,
129,3.405710458755493,,,,,,
130,3.400860071182251,,,,,,
131,3.3979477882385254,,,,,,
491,,11,0.03284801170229912,3.40262508392334,,,
491,,11,,,3.404014825820923,,
499,,12,,,,0.017578125,3.404402256011963
132,3.404376745223999,,,,,,
133,3.399343967437744,,,,,,
134,3.4012510776519775,,,,,,
135,3.4049434661865234,,,,,,
136,3.403118133544922,,,,,,
137,3.399639129638672,,,,,,
138,3.404141426086426,,,,,,
139,3.401982069015503,,,,,,
140,3.407288074493408,,,,,,
141,3.4072341918945312,,,,,,
142,3.400463104248047,,,,,,
532,,12,0.03338068351149559,3.4030709266662598,,,
532,,12,,,3.4033315181732178,,
549,,13,,,,0.03125,3.406209945678711
143,3.3997385501861572,,,,,,
144,3.4011332988739014,,,,,,
145,3.4083194732666016,,,,,,
146,3.401033401489258,,,,,,
147,3.400484561920166,,,,,,
148,3.403395891189575,,,,,,
149,3.404505968093872,,,,,,
150,3.4061598777770996,,,,,,
151,3.4046521186828613,,,,,,
152,3.4029645919799805,,,,,,
153,3.403724431991577,,,,,,
573,,13,0.034090910106897354,3.40328311920166,,,
573,,13,,,3.4045369625091553,,
599,,14,,,,0.021484375,3.4070849418640137
154,3.400222063064575,,,,,,
155,3.4046716690063477,,,,,,
156,3.4026501178741455,,,,,,
157,3.402904748916626,,,,,,
158,3.4058003425598145,,,,,,
159,3.4059698581695557,,,,,,
160,3.4034013748168945,,,,,,
161,3.399773359298706,,,,,,
162,3.4029831886291504,,,,,,
163,3.4027998447418213,,,,,,
164,3.4030072689056396,,,,,,
614,,14,0.03267045319080353,3.4031074047088623,,,
614,,14,,,3.4037225246429443,,
649,,15,,,,0.02734375,3.4047718048095703
165,3.4005980491638184,,,,,,
166,3.402747392654419,,,,,,
167,3.402299165725708,,,,,,
168,3.4060964584350586,,,,,,
169,3.400752067565918,,,,,,
170,3.4022397994995117,,,,,,
171,3.408182382583618,,,,,,
172,3.397462844848633,,,,,,
173,3.4053971767425537,,,,,,
174,3.403468370437622,,,,,,
175,3.4061684608459473,,,,,,
655,,15,0.032492898404598236,3.40321946144104,,,
655,,15,,,3.4038777351379395,,
176,3.40185546875,,,,,,
177,3.40389347076416,,,,,,
178,3.4077723026275635,,,,,,
179,3.4065370559692383,,,,,,
180,3.403512954711914,,,,,,
181,3.4052252769470215,,,,,,
182,3.403873920440674,,,,,,
183,3.4035749435424805,,,,,,
184,3.404200315475464,,,,,,
185,3.4003891944885254,,,,,,
186,3.4010698795318604,,,,,,
696,,16,0.032492898404598236,3.4038093090057373,,,
696,,16,,,3.403904676437378,,
699,,17,,,,0.0234375,3.404022216796875
187,3.400165557861328,,,,,,
188,3.3999183177948,,,,,,
189,3.404003620147705,,,,,,
190,3.4016671180725098,,,,,,
191,3.4027657508850098,,,,,,
192,3.4050683975219727,,,,,,
193,3.3979785442352295,,,,,,
194,3.4042725563049316,,,,,,
195,3.4072980880737305,,,,,,
196,3.405972480773926,,,,,,
197,3.3999743461608887,,,,,,
737,,17,0.033203125,3.402644157409668,,,
737,,17,,,3.4045372009277344,,
749,,18,,,,0.029296875,3.4005136489868164
198,3.400283098220825,,,,,,
199,3.407148838043213,,,,,,
200,3.402268409729004,,,,,,
201,3.39886474609375,,,,,,
202,3.406538248062134,,,,,,
203,3.402181625366211,,,,,,
204,3.402880907058716,,,,,,
205,3.408365249633789,,,,,,
206,3.407531261444092,,,,,,
207,3.404534101486206,,,,,,
208,3.401367664337158,,,,,,
778,,18,0.033913351595401764,3.403815269470215,,,
778,,18,,,3.4041714668273926,,
799,,19,,,,0.03515625,3.405989646911621
209,3.399071216583252,,,,,,
210,3.4060864448547363,,,,,,
211,3.4022626876831055,,,,,,
212,3.4038262367248535,,,,,,
213,3.402966022491455,,,,,,
214,3.403343915939331,,,,,,
215,3.4026288986206055,,,,,,
216,3.4075405597686768,,,,,,
217,3.4005074501037598,,,,,,
218,3.4042608737945557,,,,,,
219,3.401630401611328,,,,,,
819,,19,0.03267045319080353,3.403102159500122,,,
819,,19,,,3.404484748840332,,
849,,20,,,,0.05078125,3.401331663131714
220,3.4052622318267822,,,,,,
221,3.4047439098358154,,,,,,
222,3.404217481613159,,,,,,
223,3.404492139816284,,,,,,
224,3.4044318199157715,,,,,,
225,3.4036288261413574,,,,,,
226,3.401522636413574,,,,,,
227,3.4061450958251953,,,,,,
228,3.397855758666992,,,,,,
229,3.3994832038879395,,,,,,
230,3.401824951171875,,,,,,
860,,20,0.033203125,3.403055429458618,,,
860,,20,,,3.4040565490722656,,
899,,21,,,,0.033203125,3.4028637409210205
231,3.404081106185913,,,,,,
232,3.4050211906433105,,,,,,
233,3.4010462760925293,,,,,,
234,3.4032559394836426,,,,,,
235,3.4058032035827637,,,,,,
236,3.407228946685791,,,,,,
237,3.401606798171997,,,,,,
238,3.407102108001709,,,,,,
239,3.405587673187256,,,,,,
240,3.407478094100952,,,,,,
241,3.3999593257904053,,,,,,
901,,21,0.032492898404598236,3.40437912940979,,,
901,,21,,,3.4046266078948975,,
242,3.4064524173736572,,,,,,
243,3.402235507965088,,,,,,
244,3.4054999351501465,,,,,,
245,3.3979110717773438,,,,,,
246,3.403437614440918,,,,,,
247,3.407656192779541,,,,,,
248,3.405470848083496,,,,,,
249,3.4033098220825195,,,,,,
250,3.40220308303833,,,,,,
251,3.40470027923584,,,,,,
252,3.4060311317443848,,,,,,
942,,22,0.034446023404598236,3.4040825366973877,,,
942,,22,,,3.404125690460205,,
949,,23,,,,0.01953125,3.4012601375579834
253,3.40887713432312,,,,,,
254,3.4020676612854004,,,,,,
255,3.4028406143188477,,,,,,
256,3.4048211574554443,,,,,,
257,3.4038195610046387,,,,,,
258,3.399653673171997,,,,,,
259,3.404064893722534,,,,,,
260,3.406233072280884,,,,,,
261,3.4015748500823975,,,,,,
262,3.4038188457489014,,,,,,
263,3.3996236324310303,,,,,,
983,,23,0.033913351595401764,3.403399705886841,,,
983,,23,,,3.404949188232422,,
999,,24,,,,0.03125,3.4081993103027344
264,3.4018404483795166,,,,,,
265,3.405895471572876,,,,,,
266,3.4069221019744873,,,,,,
267,3.405648708343506,,,,,,
268,3.408620834350586,,,,,,
269,3.3997795581817627,,,,,,
270,3.402933120727539,,,,,,
271,3.397094964981079,,,,,,
272,3.401886224746704,,,,,,
273,3.4022395610809326,,,,,,
274,3.406297445297241,,,,,,
1024,,24,0.032492898404598236,3.403559684753418,,,
1024,,24,,,3.404475450515747,,
1049,,25,,,,0.029296875,3.403947591781616
275,3.4051175117492676,,,,,,
276,3.409083843231201,,,,,,
277,3.3975729942321777,,,,,,
278,3.4053471088409424,,,,,,
279,3.401506185531616,,,,,,
280,3.4047179222106934,,,,,,
281,3.398655891418457,,,,,,
282,3.4042227268218994,,,,,,
283,3.404707908630371,,,,,,
284,3.4014968872070312,,,,,,
285,3.4050605297088623,,,,,,
1065,,25,0.03355823829770088,3.4034080505371094,,,
1065,,25,,,3.4049339294433594,,
1099,,26,,,,0.015625,3.4064407348632812
286,3.4001970291137695,,,,,,
287,3.401869773864746,,,,,,
288,3.4033567905426025,,,,,,
289,3.4030940532684326,,,,,,
290,3.3997931480407715,,,,,,
291,3.4001903533935547,,,,,,
292,3.4086601734161377,,,,,,
293,3.401630401611328,,,,,,
294,3.4031357765197754,,,,,,
295,3.401597738265991,,,,,,
296,3.4074490070343018,,,,,,
1106,,26,0.03284801170229912,3.402815818786621,,,
1106,,26,,,3.405243396759033,,
297,3.402695894241333,,,,,,
298,3.40913724899292,,,,,,
299,3.399850368499756,,,,,,
300,3.4019291400909424,,,,,,
301,3.403118133544922,,,,,,
302,3.403188705444336,,,,,,
303,3.404285192489624,,,,,,
304,3.4035120010375977,,,,,,
305,3.401801824569702,,,,,,
306,3.4052464962005615,,,,,,
307,3.39768648147583,,,,,,
1147,,27,0.03355823829770088,3.4029502868652344,,,
1147,,27,,,3.404266834259033,,
1149,,28,,,,0.037109375,3.4045426845550537
308,3.3983891010284424,,,,,,
309,3.408527135848999,,,,,,
310,3.404048442840576,,,,,,
311,3.39865779876709,,,,,,
312,3.399384021759033,,,,,,
313,3.4021363258361816,,,,,,
314,3.4035768508911133,,,,,,
315,3.406315803527832,,,,,,
316,3.4015538692474365,,,,,,
317,3.4080076217651367,,,,,,
318,3.4052693843841553,,,,,,
1188,,28,0.034268464893102646,3.4032607078552246,,,
1188,,28,,,3.4043705463409424,,
1199,,29,,,,0.029296875,3.409105062484741
319,3.3997466564178467,,,,,,
320,3.4027721881866455,,,,,,
321,3.4043872356414795,,,,,,
322,3.404585361480713,,,,,,
323,3.408869743347168,,,,,,
324,3.4043524265289307,,,,,,
325,3.4012115001678467,,,,,,
326,3.402080774307251,,,,,,
327,3.4026105403900146,,,,,,
328,3.4016635417938232,,,,,,
329,3.4045681953430176,,,,,,
1229,,29,0.03302556648850441,3.4033498764038086,,,
1229,,29,,,3.4041740894317627,,
1249,,30,,,,0.01953125,3.4035708904266357
330,3.404618740081787,,,,,,
331,3.403041362762451,,,,,,
332,3.4052352905273438,,,,,,
333,3.403193235397339,,,,,,
334,3.4040491580963135,,,,,,
335,3.404630184173584,,,,,,
336,3.401468276977539,,,,,,
337,3.4030323028564453,,,,,,
338,3.399462938308716,,,,,,
339,3.4060182571411133,,,,,,
340,3.404589891433716,,,,,,
1270,,30,0.03338068351149559,3.403576612472534,,,
1270,,30,,,3.4047036170959473,,
1299,,31,,,,0.03125,3.4075963497161865
341,3.4065632820129395,,,,,,
342,3.401451349258423,,,,,,
343,3.40130615234375,,,,,,
344,3.4039063453674316,,,,,,
345,3.4067232608795166,,,,,,
346,3.4043753147125244,,,,,,
347,3.4003965854644775,,,,,,
348,3.3966236114501953,,,,,,
349,3.4074456691741943,,,,,,
350,3.4035909175872803,,,,,,
351,3.4055063724517822,,,,,,
1311,,31,0.03338068351149559,3.403444528579712,,,
1311,,31,,,3.4052693843841553,,
1349,,32,,,,0.046875,3.403597116470337
352,3.4073214530944824,,,,,,
353,3.402294874191284,,,,,,
354,3.4014077186584473,,,,,,
355,3.403512477874756,,,,,,
356,3.4057493209838867,,,,,,
357,3.403095245361328,,,,,,
358,3.4002647399902344,,,,,,
359,3.402008295059204,,,,,,
360,3.4091930389404297,,,,,,
361,3.405329465866089,,,,,,
362,3.403615713119507,,,,,,
1352,,32,0.03267045319080353,3.4039809703826904,,,
1352,,32,,,3.405226230621338,,
363,3.404670238494873,,,,,,
364,3.4059298038482666,,,,,,
365,3.408858060836792,,,,,,
366,3.4044971466064453,,,,,,
367,3.404378890991211,,,,,,
368,3.3992316722869873,,,,,,
369,3.3983802795410156,,,,,,
370,3.3996357917785645,,,,,,
371,3.397233486175537,,,,,,
372,3.4037232398986816,,,,,,
373,3.4064881801605225,,,,,,
1393,,33,0.034090910106897354,3.4030022621154785,,,
1393,,33,,,3.4046947956085205,,
1399,,34,,,,0.029296875,3.403538465499878
374,3.4031758308410645,,,,,,
375,3.4032294750213623,,,,,,
376,3.402771234512329,,,,,,
377,3.402034282684326,,,,,,
378,3.3996522426605225,,,,,,
379,3.4015743732452393,,,,,,
380,3.4054033756256104,,,,,,
381,3.403395414352417,,,,,,
382,3.4020473957061768,,,,,,
383,3.4027044773101807,,,,,,
384,3.402981996536255,,,,,,
1434,,34,0.03355823829770088,3.4026336669921875,,,
1434,,34,,,3.404587507247925,,
1449,,35,,,,0.03515625,3.4064042568206787
