val_cross_entropy_step,step,val_cross_entropy_epoch,val_acc,epoch,cross_entropy_epoch,cross_entropy_step,train_acc
0.2714357078075409,34,,,,,,
0.2701697051525116,35,,,,,,
,179,0.27080270648002625,0.91064453125,17,,,
,179,,,17,0.2578940987586975,,
0.24735917150974274,36,,,,,,
0.259842187166214,37,,,,,,
,189,0.25360068678855896,0.91650390625,18,,,
,189,,,18,0.2519480586051941,,
,199,,,19,,0.2480040341615677,0.9248046875
0.24510160088539124,38,,,,,,
0.2669907808303833,39,,,,,,
,199,0.2560461759567261,0.914794921875,19,,,
,199,,,19,0.2458554208278656,,
0.2930985689163208,40,,,,,,
0.25352001190185547,41,,,,,,
,209,0.27330929040908813,0.9140625,20,,,
,209,,,20,0.2393769919872284,,
0.25755318999290466,42,,,,,,
0.26921483874320984,43,,,,,,
,219,0.26338401436805725,0.911865234375,21,,,
,219,,,21,0.2345350682735443,,
0.2535991966724396,44,,,,,,
0.26194193959236145,45,,,,,,
,229,0.2577705681324005,0.914306640625,22,,,
,229,,,22,0.23288989067077637,,
0.24344971776008606,46,,,,,,
0.2561352550983429,47,,,,,,
,239,0.24979248642921448,0.91552734375,23,,,
,239,,,23,0.22841472923755646,,
,249,,,24,,0.22937226295471191,0.931640625
0.2514910101890564,48,,,,,,
0.2507474422454834,49,,,,,,
,249,0.2511192262172699,0.919189453125,24,,,
,249,,,24,0.22258701920509338,,
0.23570820689201355,50,,,,,,
0.24837788939476013,51,,,,,,
,259,0.24204304814338684,0.924072265625,25,,,
,259,,,25,0.2221783697605133,,
0.2687563896179199,52,,,,,,
0.2579279839992523,53,,,,,,
,269,0.2633422017097473,0.9091796875,26,,,
,269,,,26,0.21917960047721863,,
0.25148287415504456,54,,,,,,
0.2504390776157379,55,,,,,,
,279,0.25096097588539124,0.91259765625,27,,,
,279,,,27,0.21873554587364197,,
0.2505640983581543,56,,,,,,
0.2444172203540802,57,,,,,,
,289,0.24749065935611725,0.917724609375,28,,,
,289,,,28,0.21563675999641418,,
,299,,,29,,0.2275836020708084,0.93115234375
0.2504255771636963,58,,,,,,
0.26883959770202637,59,,,,,,
,299,0.25963258743286133,0.91455078125,29,,,
,299,,,29,0.2126758098602295,,
0.244694784283638,60,,,,,,
0.2462320327758789,61,,,,,,
,309,0.24546340107917786,0.9189453125,30,,,
,309,,,30,0.21507517993450165,,
0.25734591484069824,62,,,,,,
0.2479492574930191,63,,,,,,
,319,0.2526475787162781,0.912109375,31,,,
,319,,,31,0.21039657294750214,,
0.23191650211811066,64,,,,,,
0.24775061011314392,65,,,,,,
,329,0.23983356356620789,0.9228515625,32,,,
,329,,,32,0.21306061744689941,,
0.24926750361919403,66,,,,,,
0.27409934997558594,67,,,,,,
,339,0.2616834342479706,0.910400390625,33,,,
,339,,,33,0.21149644255638123,,
,349,,,34,,0.22843104600906372,0.92529296875
0.2546994984149933,68,,,,,,
0.23820750415325165,69,,,,,,
,349,0.24645349383354187,0.920654296875,34,,,
,349,,,34,0.20880663394927979,,
0.23906946182250977,70,,,,,,
0.23679883778095245,71,,,,,,
,359,0.2379341423511505,0.9189453125,35,,,
,359,,,35,0.20739035308361053,,
0.21661463379859924,72,,,,,,
0.2436782419681549,73,,,,,,
,369,0.23014643788337708,0.920654296875,36,,,
,369,,,36,0.20701149106025696,,
0.2522296607494354,74,,,,,,
0.2310527116060257,75,,,,,,
,379,0.24164119362831116,0.9169921875,37,,,
,379,,,37,0.20809540152549744,,
0.24493777751922607,76,,,,,,
0.22178737819194794,77,,,,,,
,389,0.2333625853061676,0.918212890625,38,,,
,389,,,38,0.2057931125164032,,
,399,,,39,,0.2168714553117752,0.92626953125
0.233719140291214,78,,,,,,
0.2451297640800476,79,,,,,,
,399,0.2394244521856308,0.92138671875,39,,,
,399,,,39,0.2073705941438675,,
0.2348758578300476,80,,,,,,
0.2428632378578186,81,,,,,,
,409,0.2388695478439331,0.918212890625,40,,,
,409,,,40,0.20952434837818146,,
0.2618516683578491,82,,,,,,
0.22755815088748932,83,,,,,,
,419,0.24470490217208862,0.917724609375,41,,,
,419,,,41,0.21118152141571045,,
0.22722700238227844,84,,,,,,
0.24092715978622437,85,,,,,,
,429,0.2340770810842514,0.91796875,42,,,
,429,,,42,0.20825965702533722,,
0.23581784963607788,86,,,,,,
0.23922625184059143,87,,,,,,
,439,0.23752205073833466,0.919677734375,43,,,
,439,,,43,0.20662358403205872,,
,449,,,44,,0.217971533536911,0.92919921875
0.23361265659332275,88,,,,,,
0.2572263479232788,89,,,,,,
,449,0.24541950225830078,0.91748046875,44,,,
,449,,,44,0.20343565940856934,,
0.25284942984580994,90,,,,,,
0.24401414394378662,91,,,,,,
,459,0.24843178689479828,0.919677734375,45,,,
,459,,,45,0.20528490841388702,,
0.24018073081970215,92,,,,,,
0.236717090010643,93,,,,,,
,469,0.23844891786575317,0.916015625,46,,,
,469,,,46,0.2056017369031906,,
0.23837263882160187,94,,,,,,
0.2317744344472885,95,,,,,,
,479,0.2350735366344452,0.91796875,47,,,
,479,,,47,0.2068982571363449,,
0.24264875054359436,96,,,,,,
0.2557642459869385,97,,,,,,
,489,0.24920649826526642,0.9111328125,48,,,
,489,,,48,0.20810666680335999,,
,499,,,49,,0.2241574227809906,0.92529296875
0.24841313064098358,98,,,,,,
0.2363668531179428,99,,,,,,
,499,0.2423899918794632,0.9189453125,49,,,
,499,,,49,0.2062060534954071,,
0.2181648164987564,100,,,,,,
0.25337934494018555,101,,,,,,
,509,0.23577207326889038,0.91748046875,50,,,
,509,,,50,0.21049758791923523,,
0.2706267535686493,102,,,,,,
0.23196786642074585,103,,,,,,
,519,0.2512972950935364,0.913818359375,51,,,
,519,,,51,0.20598821341991425,,
0.21399886906147003,104,,,,,,
0.2340998649597168,105,,,,,,
,529,0.22404935956001282,0.919677734375,52,,,
,529,,,52,0.20907647907733917,,
0.23677858710289001,106,,,,,,
0.23581059277057648,107,,,,,,
,539,0.23629459738731384,0.918701171875,53,,,
,539,,,53,0.20232252776622772,,
,549,,,54,,0.20761066675186157,0.92578125
0.2232292890548706,108,,,,,,
0.23414777219295502,109,,,,,,
,549,0.2286885380744934,0.921142578125,54,,,
,549,,,54,0.2045656442642212,,
0.2268892228603363,110,,,,,,
0.25114503502845764,111,,,,,,
,559,0.23901712894439697,0.92138671875,55,,,
,559,,,55,0.19864216446876526,,
0.24340367317199707,112,,,,,,
0.24630646407604218,113,,,,,,
,569,0.24485507607460022,0.9169921875,56,,,
,569,,,56,0.20459845662117004,,
0.24149169027805328,114,,,,,,
0.2368239462375641,115,,,,,,
,579,0.23915782570838928,0.91650390625,57,,,
,579,,,57,0.2015276849269867,,
0.2437664419412613,116,,,,,,
0.24923360347747803,117,,,,,,
,589,0.24650001525878906,0.9130859375,58,,,
,589,,,58,0.2033272236585617,,
,599,,,59,,0.22099579870700836,0.9326171875
0.25876355171203613,118,,,,,,
0.23828543722629547,119,,,,,,
,599,0.2485244870185852,0.910888671875,59,,,
,599,,,59,0.20549841225147247,,
0.2244110405445099,120,,,,,,
0.22231215238571167,121,,,,,,
,609,0.22336159646511078,0.924560546875,60,,,
,609,,,60,0.2009187638759613,,
0.23016515374183655,122,,,,,,
0.233567476272583,123,,,,,,
,619,0.23186631500720978,0.919677734375,61,,,
,619,,,61,0.20136359333992004,,
0.22832779586315155,124,,,,,,
0.23053428530693054,125,,,,,,
,629,0.22943103313446045,0.9208984375,62,,,
,629,,,62,0.20396454632282257,,
0.24485892057418823,126,,,,,,
0.24892017245292664,127,,,,,,
,639,0.24688954651355743,0.916748046875,63,,,
,639,,,63,0.20738403499126434,,
,649,,,64,,0.20876091718673706,0.9345703125
0.23221440613269806,128,,,,,,
0.22428251802921295,129,,,,,,
,649,0.2282484620809555,0.91796875,64,,,
,649,,,64,0.21230153739452362,,
0.23114365339279175,130,,,,,,
0.21162161231040955,131,,,,,,
,659,0.22138263285160065,0.92236328125,65,,,
,659,,,65,0.19850566983222961,,
0.2278444916009903,132,,,,,,
0.2220723032951355,133,,,,,,
,669,0.2249583899974823,0.92041015625,66,,,
,669,,,66,0.19640754163265228,,
0.2524366080760956,134,,,,,,
0.22500140964984894,135,,,,,,
,679,0.23871901631355286,0.91650390625,67,,,
,679,,,67,0.1975497603416443,,
0.22675371170043945,136,,,,,,
0.25875672698020935,137,,,,,,
,689,0.2427552193403244,0.916015625,68,,,
,689,,,68,0.20197510719299316,,
,699,,,69,,0.22516857087612152,0.92529296875
0.27091366052627563,138,,,,,,
0.24732299149036407,139,,,,,,
,699,0.25911831855773926,0.908447265625,69,,,
,699,,,69,0.2021108865737915,,
0.24197134375572205,140,,,,,,
0.23720495402812958,141,,,,,,
,709,0.23958814144134521,0.915771484375,70,,,
,709,,,70,0.20234210789203644,,
0.23122547566890717,142,,,,,,
0.2222794145345688,143,,,,,,
,719,0.22675244510173798,0.921875,71,,,
,719,,,71,0.20349577069282532,,
0.2532183825969696,144,,,,,,
0.2530952990055084,145,,,,,,
,729,0.253156840801239,0.911376953125,72,,,
,729,,,72,0.20157591998577118,,
0.2592344284057617,146,,,,,,
0.25377357006073,147,,,,,,
,739,0.25650399923324585,0.9052734375,73,,,
,739,,,73,0.19820713996887207,,
,749,,,74,,0.20747031271457672,0.92822265625
0.25203657150268555,148,,,,,,
0.22255203127861023,149,,,,,,
,749,0.2372943013906479,0.917236328125,74,,,
,749,,,74,0.20095817744731903,,
0.2432893067598343,150,,,,,,
0.2509751617908478,151,,,,,,
,759,0.24713224172592163,0.912841796875,75,,,
,759,,,75,0.19980356097221375,,
0.22934198379516602,152,,,,,,
0.24763497710227966,153,,,,,,
,769,0.23848848044872284,0.918701171875,76,,,
,769,,,76,0.1984403133392334,,
0.24369287490844727,154,,,,,,
0.22770307958126068,155,,,,,,
,779,0.23569798469543457,0.91748046875,77,,,
,779,,,77,0.19705559313297272,,
0.22571086883544922,156,,,,,,
0.2504679262638092,157,,,,,,
,789,0.2380893975496292,0.91552734375,78,,,
,789,,,78,0.20190736651420593,,
,799,,,79,,0.20675325393676758,0.93212890625
0.2037181705236435,158,,,,,,
0.2277054637670517,159,,,,,,
,799,0.2157118171453476,0.92626953125,79,,,
,799,,,79,0.199616938829422,,
0.23296569287776947,160,,,,,,
0.24131643772125244,161,,,,,,
,809,0.23714107275009155,0.916748046875,80,,,
,809,,,80,0.20438237488269806,,
0.238372802734375,162,,,,,,
0.237223282456398,163,,,,,,
,819,0.2377980351448059,0.911376953125,81,,,
,819,,,81,0.20133812725543976,,
0.21163628995418549,164,,,,,,
0.21036744117736816,165,,,,,,
,829,0.21100187301635742,0.925537109375,82,,,
,829,,,82,0.19762040674686432,,
0.22701291739940643,166,,,,,,
0.2437523454427719,167,,,,,,
,839,0.23538263142108917,0.917236328125,83,,,
,839,,,83,0.19877608120441437,,
,849,,,84,,0.20450110733509064,0.93701171875
0.239536851644516,168,,,,,,
0.22189325094223022,169,,,,,,
,849,0.2307150512933731,0.918701171875,84,,,
,849,,,84,0.2073301523923874,,
0.212382972240448,170,,,,,,
0.23895247280597687,171,,,,,,
,859,0.22566771507263184,0.9189453125,85,,,
,859,,,85,0.2040671408176422,,
0.23371002078056335,172,,,,,,
0.249076247215271,173,,,,,,
,869,0.24139313399791718,0.91748046875,86,,,
,869,,,86,0.2035112828016281,,
0.22426891326904297,174,,,,,,
0.22674483060836792,175,,,,,,
,879,0.22550687193870544,0.920166015625,87,,,
,879,,,87,0.20208802819252014,,
0.24890314042568207,176,,,,,,
0.2579478919506073,177,,,,,,
,889,0.2534255087375641,0.910888671875,88,,,
,889,,,88,0.19976389408111572,,
,899,,,89,,0.21358376741409302,0.9287109375
0.23588722944259644,178,,,,,,
0.22218474745750427,179,,,,,,
,899,0.22903598845005035,0.916748046875,89,,,
,899,,,89,0.19759626686573029,,
0.24660390615463257,180,,,,,,
0.23168271780014038,181,,,,,,
,909,0.23914331197738647,0.914794921875,90,,,
,909,,,90,0.1965300291776657,,
0.2501242756843567,182,,,,,,
0.244709312915802,183,,,,,,
,919,0.24741679430007935,0.911865234375,91,,,
,919,,,91,0.20602139830589294,,
0.22726063430309296,184,,,,,,
0.25613531470298767,185,,,,,,
,929,0.24169796705245972,0.915283203125,92,,,
,929,,,92,0.2061847448348999,,
